Date,AUD=,NZD=,EUR=,GBP=,CAD=,CHF=,JPY=,AUDNZD=R,EURAUD=R,GBPAUD=R,AUDCAD=R,AUDCHF=R,AUDJPY=R,EURNZD=R,GBPNZD=R,NZDCAD=R,NZDCHF=R,NZDJPY=R,EURGBP=R,EURCAD=R,EURCHF=R,EURJPY=R,GBPCAD=R,GBPCHF=R,GBPJPY=R,CADCHF=R,CADJPY=R,CHFJPY=R
2018-04-20,0.7673,0.7209,1.2288,1.40045,1.2759,0.9746,107.665,1.06465,1.60145,1.82515,0.979,0.74785,82.61,1.70505,1.94315,0.9195,0.7024,77.595,0.87745,1.5678,1.19755,132.3,1.78685,1.3649,150.78,0.76385,84.385,110.47
2018-04-27,0.7582,0.7085,1.213,1.378,1.2828,0.9879,109.045,1.07015,1.59985,1.8175,0.9726,0.74905,82.68,1.71205,1.94495,0.9089,0.69995,77.26,0.88025,1.556,1.19835,132.27,1.7677,1.36135,150.265,0.7701,85.005,110.38
2018-05-04,0.75425,0.702,1.196,1.35325,1.2846,0.99995,109.125,1.07445,1.5857,1.79415,0.9689,0.75425,82.31,1.7037,1.9277,0.9018,0.70195,76.605,0.8838,1.5364,1.1959,130.51,1.7384,1.3532,147.675,0.7784,84.945,109.13
2018-05-11,0.7543,0.6968,1.1944,1.35435,1.2793,1.0006,109.395,1.08255,1.58345,1.7955,0.965,0.75475,82.515,1.7141,1.9437,0.8914,0.69725,76.225,0.8819,1.528,1.19515,130.66,1.7326,1.35515,148.16,0.78215,85.515,109.33
2018-05-18,0.75135,0.6912,1.17775,1.34735,1.2882,0.9978,110.755,1.087,1.56755,1.79325,0.9679,0.7498,83.215,1.70395,1.9493,0.8904,0.68975,76.555,0.87415,1.51715,1.1753,130.445,1.73565,1.3445,149.225,0.77465,85.975,110.99
2018-05-25,0.7549,0.6918,1.1652,1.3309,1.2972,0.9898,109.395,1.09125,1.5435,1.763,0.97925,0.74725,82.58,1.6843,1.92385,0.8974,0.68475,75.68,0.8755,1.5115,1.1533,127.47,1.72645,1.31735,145.595,0.76305,84.335,110.52
2018-06-01,0.7568,0.6983,1.16605,1.3348,1.2949,0.98815,109.545,1.0838,1.54075,1.7637,0.9799,0.7478,82.905,1.66985,1.9115,0.9042,0.69,76.495,0.8736,1.5098,1.15225,127.735,1.7283,1.319,146.22,0.76315,84.605,110.86
2018-06-08,0.76,0.70335,1.1768,1.34115,1.2926,0.9852,109.55,1.08055,1.54845,1.76465,0.9824,0.74875,83.255,1.67315,1.9068,0.90915,0.69295,77.05,0.87745,1.5211,1.1594,128.915,1.73355,1.3213,146.925,0.7622,84.75,111.195
2018-06-15,0.7444,0.695,1.1609,1.32855,1.3202,0.9976,110.675,1.0711,1.5595,1.7847,0.98275,0.74265,82.385,1.67035,1.9116,0.91755,0.69335,76.92,0.8738,1.5326,1.1581,128.48,1.75395,1.32535,147.035,0.75565,83.83,110.94
2018-06-22,0.74415,0.6908,1.1657,1.32695,1.32715,0.988,109.97,1.07725,1.5665,1.7832,0.9876,0.7352,81.835,1.68745,1.9209,0.9168,0.6825,75.97,0.87845,1.54705,1.1517,128.195,1.76105,1.311,145.92,0.74445,82.86,111.305
2018-06-29,0.74045,0.6766,1.1685,1.32085,1.3132,0.9907,110.68,1.0944,1.5781,1.78385,0.97235,0.73355,81.955,1.727,1.9522,0.8885,0.6703,74.885,0.88465,1.5345,1.15765,129.33,1.73455,1.3086,146.19,0.7544,84.28,111.72
2018-07-06,0.74335,0.6841,1.1747,1.32855,1.3082,0.9899,110.46,1.0866,1.5803,1.78725,0.97245,0.7358,82.115,1.71715,1.94205,0.8949,0.6772,75.565,0.8842,1.5367,1.16285,129.755,1.738,1.3151,146.75,0.7567,84.44,111.585
2018-07-13,0.7424,0.6765,1.16855,1.32345,1.3161,1.00175,112.375,1.0974,1.574,1.78265,0.97715,0.7437,83.425,1.72735,1.95635,0.8904,0.6777,76.02,0.883,1.538,1.1706,131.315,1.7419,1.32575,148.72,0.7611,85.375,112.18
2018-07-20,0.74235,0.6809,1.172,1.3134,1.315,0.9926,111.41,1.09025,1.5788,1.76925,0.97615,0.7369,82.705,1.7213,1.92895,0.8954,0.67585,75.855,0.89235,1.5412,1.16335,130.575,1.72715,1.30365,146.325,0.75485,84.725,112.24
2018-07-27,0.74015,0.67895,1.16575,1.31045,1.3053,0.9945,111.045,1.09025,1.575,1.7715,0.96615,0.7361,82.19,1.7171,1.93125,0.8862,0.67515,75.39,0.8891,1.5217,1.15935,129.45,1.71145,1.3039,145.595,0.7619,85.075,111.66
2018-08-03,0.74,0.6743,1.15675,1.30075,1.299,0.9943,111.265,1.09745,1.5632,1.75775,0.96125,0.73575,82.335,1.7155,1.92905,0.8759,0.67045,75.025,0.8893,1.5026,1.15015,128.705,1.6897,1.2933,144.73,0.76545,85.655,111.905
2018-08-10,0.7302,0.6581,1.1411,1.2769,1.3145,0.9954,110.94,1.1093,1.56305,1.74905,0.9596,0.7267,80.99,1.73395,1.9403,0.865,0.65505,73.005,0.89365,1.49985,1.13585,126.595,1.67835,1.27105,141.66,0.7573,84.405,111.455
2018-08-17,0.7312,0.6638,1.1439,1.27525,1.306,0.99585,110.505,1.1019,1.5636,1.74345,0.95525,0.72845,80.83,1.72295,1.92115,0.8669,0.661,73.355,0.89685,1.49365,1.13895,126.385,1.6655,1.26995,140.92,0.76255,84.615,110.965
2018-08-24,0.7325,0.6692,1.1623,1.2845,1.3029,0.9833,111.235,1.0952,1.58575,1.7537,0.95475,0.72075,81.53,1.7367,1.92065,0.8718,0.6581,74.445,0.9042,1.514,1.1429,129.29,1.67435,1.26395,142.98,0.7549,85.395,113.12
2018-08-31,0.7191,0.66205,1.1601,1.29635,1.3039,0.9688,111.04,1.0858,1.6132,1.80235,0.93775,0.69685,79.92,1.75165,1.95705,0.8636,0.6417,73.565,0.89505,1.5128,1.1241,128.865,1.6902,1.2559,143.975,0.74305,85.18,114.635
2018-09-07,0.7107,0.65355,1.1553,1.29235,1.3156,0.9693,111.075,1.08745,1.6256,1.8183,0.935,0.68885,78.94,1.7677,1.97725,0.85985,0.6335,72.595,0.894,1.5199,1.11985,128.325,1.7001,1.2526,143.54,0.73675,84.43,114.59
2018-09-14,0.71525,0.65485,1.16305,1.30675,1.3033,0.9675,112.055,1.0922,1.6261,1.82685,0.9322,0.692,80.15,1.77605,1.99535,0.85345,0.63355,73.38,0.8901,1.5158,1.12525,130.325,1.70295,1.2642,146.415,0.74235,85.975,115.82
2018-09-21,0.72915,0.6686,1.175,1.30775,1.2915,0.9587,112.575,1.0906,1.6115,1.7935,0.9417,0.69905,82.08,1.7574,1.95595,0.8635,0.641,75.27,0.8985,1.5175,1.12645,132.275,1.68895,1.25375,147.22,0.74235,87.165,117.425
2018-09-28,0.72305,0.66185,1.1609,1.30305,1.2906,0.9821,113.695,1.0925,1.6056,1.80215,0.93315,0.7101,82.21,1.754,1.9688,0.85415,0.65,75.25,0.89095,1.49825,1.14015,131.99,1.6817,1.2797,148.15,0.76095,88.095,115.77
2018-10-05,0.7052,0.64435,1.1524,1.31235,1.2937,0.9918,113.72,1.09445,1.63415,1.86095,0.9123,0.69945,80.195,1.78845,2.0367,0.83355,0.63905,73.275,0.8781,1.49085,1.14295,131.055,1.69775,1.3016,149.24,0.76665,87.9,114.66
2018-10-12,0.7119,0.6508,1.1563,1.31555,1.30225,0.9916,112.205,1.09385,1.6242,1.84795,0.92705,0.7059,79.88,1.7767,2.02145,0.8475,0.6453,73.025,0.87895,1.5058,1.14655,129.74,1.7132,1.3045,147.61,0.76145,86.16,113.155
2018-10-19,0.7121,0.6594,1.15145,1.30715,1.3099,0.9965,112.55,1.0799,1.61695,1.83565,0.9328,0.7096,80.15,1.74625,1.98235,0.86375,0.6571,74.215,0.8809,1.5083,1.1474,129.595,1.71225,1.3026,147.12,0.76075,85.92,112.945
2018-10-26,0.7096,0.65115,1.1403,1.28335,1.3107,0.997,111.905,1.08975,1.6074,1.80855,0.9301,0.7076,79.4,1.75165,1.9709,0.85345,0.6493,72.86,0.88875,1.49495,1.13735,127.63,1.6821,1.2797,143.6,0.7608,85.37,112.215
2018-11-02,0.71995,0.6661,1.1387,1.29725,1.3109,1.0036,113.205,1.08085,1.58165,1.80185,0.9438,0.7225,81.505,1.7095,1.94755,0.8732,0.6685,75.405,0.8778,1.4927,1.1428,128.91,1.7006,1.3019,146.855,0.7656,86.355,112.8
2018-11-09,0.7225,0.6739,1.1336,1.29765,1.3211,1.0055,113.83,1.07215,1.569,1.7961,0.9545,0.72645,82.24,1.68215,1.92555,0.8903,0.6776,76.71,0.8736,1.4976,1.13985,129.035,1.7143,1.3048,147.71,0.7611,86.16,113.205
2018-11-16,0.73365,0.6878,1.142,1.2839,1.3146,0.9999,112.835,1.06665,1.5566,1.75,0.96445,0.7336,82.78,1.66035,1.86665,0.9042,0.68775,77.61,0.8895,1.5013,1.1419,128.86,1.68785,1.28375,144.87,0.7606,85.83,112.845
2018-11-23,0.72365,0.6781,1.13415,1.2814,1.3237,0.9967,112.95,1.0672,1.56725,1.77075,0.95785,0.7213,81.735,1.67255,1.88965,0.8976,0.67585,76.59,0.88505,1.50125,1.1304,128.1,1.69615,1.27715,144.735,0.75295,85.33,113.325
2018-11-30,0.73175,0.6882,1.1317,1.27525,1.3296,0.9989,113.475,1.0633,1.5466,1.74345,0.97295,0.7309,83.035,1.64445,1.85375,0.91505,0.68745,78.095,0.8871,1.5047,1.13045,128.42,1.69625,1.27435,144.765,0.7513,85.345,113.6
2018-12-07,0.72,0.6868,1.1378,1.27285,1.3321,0.9905,112.735,1.04835,1.5803,1.76785,0.9591,0.71315,81.17,1.65665,1.8533,0.9149,0.68025,77.425,0.8939,1.5157,1.127,128.27,1.6956,1.2608,143.495,0.74355,84.63,113.815
2018-12-14,0.71765,0.6797,1.13095,1.2584,1.3384,0.9978,113.385,1.0558,1.5759,1.7535,0.9606,0.7162,81.37,1.6639,1.8514,0.9098,0.67835,77.065,0.89875,1.51375,1.1287,128.235,1.68435,1.25585,142.685,0.7456,84.71,113.61
2018-12-21,0.70335,0.6719,1.1369,1.26315,1.36,0.9952,111.225,1.0467,1.61705,1.79605,0.9565,0.69995,78.225,1.6926,1.88,0.9138,0.66865,74.73,0.90035,1.5467,1.1318,126.49,1.71785,1.2571,140.495,0.73175,81.785,111.76
2018-12-28,0.70435,0.67145,1.1438,1.2707,1.3639,0.9843,110.275,1.049,1.6246,1.80415,0.9606,0.69335,77.67,1.7042,1.89255,0.9157,0.66105,74.045,0.90045,1.5606,1.1265,126.19,1.73305,1.251,140.135,0.72185,80.86,112.015
2019-01-04,0.7113,0.6731,1.1395,1.2728,1.3374,0.9865,108.53,1.0566,1.6022,1.78965,0.95115,0.7016,77.265,1.6929,1.89095,0.9002,0.664,73.05,0.8953,1.5236,1.1241,123.67,1.70225,1.25565,138.135,0.73765,81.15,110.015
2019-01-11,0.72155,0.6833,1.1469,1.2843,1.3266,0.9842,108.55,1.05565,1.59,1.7816,0.9569,0.7099,78.3,1.6785,1.88065,0.9065,0.6725,74.17,0.8925,1.5215,1.1288,124.495,1.70475,1.2647,139.49,0.7419,81.83,110.295
2019-01-18,0.7168,0.6743,1.1363,1.2875,1.3259,0.9957,109.775,1.06305,1.5852,1.79615,0.9504,0.71375,78.685,1.6852,1.9094,0.8941,0.6714,74.02,0.8826,1.5066,1.1314,124.74,1.7071,1.28195,141.335,0.75095,82.795,110.25
2019-01-25,0.7183,0.6839,1.14145,1.3203,1.3219,0.9931,109.545,1.05005,1.5885,1.8381,0.9492,0.71335,78.67,1.66795,1.93005,0.904,0.6794,74.925,0.8642,1.5078,1.13315,124.97,1.7447,1.31125,144.605,0.75155,82.885,110.285
2019-02-01,0.72515,0.6898,1.1456,1.30855,1.31,0.9957,109.495,1.05085,1.58035,1.8044,0.9496,0.72175,79.37,1.66075,1.8962,0.9036,0.68685,75.53,0.87585,1.5007,1.14065,125.44,1.7135,1.30235,143.22,0.76005,83.585,109.97
2019-02-08,0.70905,0.6746,1.13305,1.2948,1.3278,1.0002,109.735,1.0507,1.59855,1.82675,0.94115,0.70895,77.78,1.6796,1.91935,0.8957,0.67475,74.03,0.87505,1.50445,1.1333,124.335,1.71925,1.29505,142.085,0.75325,82.645,109.715
2019-02-15,0.714,0.6865,1.1295,1.2891,1.3245,1.0052,110.495,1.041,1.58035,1.8037,0.94645,0.7185,78.94,1.64515,1.87765,0.90915,0.6902,75.825,0.8762,1.4957,1.1355,124.75,1.7071,1.29595,142.38,0.7592,83.405,109.86
2019-02-22,0.71275,0.6845,1.13435,1.30535,1.3137,1.0005,110.695,1.04125,1.5915,1.83145,0.93635,0.7131,78.895,1.65715,1.907,0.89925,0.68485,75.77,0.869,1.4902,1.1349,125.565,1.71485,1.306,144.495,0.7616,84.26,110.64
2019-03-01,0.70825,0.6801,1.13765,1.3204,1.32955,0.999,111.915,1.0414,1.6063,1.86435,0.94165,0.70755,79.265,1.67275,1.94145,0.9042,0.67945,76.115,0.8616,1.5126,1.1365,127.325,1.75555,1.31905,147.77,0.7514,84.175,112.025
2019-03-08,0.70475,0.6804,1.12405,1.30175,1.3415,1.008,111.165,1.0358,1.59495,1.8471,0.9454,0.7104,78.345,1.65205,1.9132,0.9128,0.68585,75.635,0.86345,1.50795,1.13305,124.955,1.7463,1.3122,144.71,0.7514,82.865,110.285
2019-03-15,0.70895,0.6845,1.13255,1.3291,1.3336,1.0019,111.465,1.03575,1.5975,1.87525,0.9453,0.7103,79.02,1.65455,1.94225,0.9127,0.6858,76.3,0.8519,1.5101,1.1347,126.24,1.7727,1.332,148.185,0.7514,83.595,111.255
2019-03-22,0.70835,0.6877,1.1314,1.32115,1.3429,0.9937,109.925,1.03,1.59725,1.86515,0.95125,0.7039,77.865,1.6452,1.9211,0.9235,0.68335,75.595,0.85635,1.51935,1.12425,124.37,1.77415,1.3128,145.225,0.74,81.86,110.62
2019-03-29,0.70965,0.6804,1.1218,1.3033,1.3346,0.99535,110.855,1.043,1.5808,1.83655,0.9471,0.70635,78.67,1.64875,1.91545,0.9081,0.6772,75.425,0.8607,1.49715,1.1166,124.36,1.7394,1.2972,144.48,0.7458,83.065,111.37
2019-04-05,0.71055,0.6733,1.1216,1.30375,1.3384,1.0001,111.735,1.0553,1.5785,1.83485,0.951,0.71065,79.39,1.6658,1.9364,0.9011,0.6734,75.235,0.86025,1.50115,1.1217,125.32,1.74495,1.30385,145.675,0.74725,83.485,111.725
2019-04-12,0.71725,0.6762,1.13025,1.30835,1.3322,1.0024,112.025,1.0607,1.5758,1.82415,0.95555,0.719,80.35,1.67145,1.93485,0.9008,0.67785,75.755,0.86385,1.50575,1.13295,126.615,1.743,1.3115,146.565,0.75245,84.09,111.755
2019-04-19,0.71525,0.6687,1.12485,1.2993,1.3392,1.0146,111.92,1.06945,1.57265,1.8172,0.9579,0.7257,80.05,1.6819,1.94345,0.8957,0.67855,74.85,0.86545,1.5064,1.1413,125.89,1.7406,1.3187,145.47,0.75765,83.57,110.31
2019-04-26,0.704,0.66615,1.1149,1.29195,1.3455,1.0197,111.595,1.05685,1.58365,1.83515,0.94725,0.71785,78.56,1.67365,1.9394,0.8963,0.6793,74.34,0.86295,1.5001,1.13685,124.42,1.7383,1.3174,144.175,0.75785,82.94,109.44
2019-05-03,0.7024,0.66465,1.1202,1.31735,1.34205,1.01655,111.105,1.05675,1.5948,1.8755,0.94265,0.714,78.04,1.6854,1.982,0.892,0.67565,73.845,0.85035,1.50335,1.13875,124.46,1.76795,1.33915,146.365,0.75745,82.785,109.3
2019-05-10,0.7001,0.6599,1.1235,1.30005,1.34125,1.01175,109.945,1.0609,1.6048,1.85685,0.939,0.7083,76.975,1.70255,1.97,0.8851,0.6677,72.555,0.8642,1.5069,1.1367,123.525,1.74365,1.3153,142.93,0.75435,81.975,108.67
2019-05-17,0.6869,0.6521,1.1158,1.272,1.3457,1.01065,110.085,1.0532,1.625,1.85245,0.9242,0.694,75.6,1.71145,1.951,0.87745,0.65895,71.775,0.87725,1.5017,1.1278,122.845,1.71195,1.2856,140.04,0.75095,81.8,108.925
2019-05-24,0.6924,0.6553,1.12045,1.27135,1.3438,1.0018,109.305,1.0566,1.6182,1.83615,0.93045,0.69365,75.68,1.7098,1.9401,0.8806,0.65645,71.63,0.8813,1.50565,1.12245,122.47,1.70845,1.2736,138.965,0.7455,81.34,109.11
2019-05-31,0.6939,0.6536,1.1169,1.26325,1.3514,1.001,108.275,1.0619,1.61135,1.82055,0.93785,0.6947,75.15,1.7111,1.9332,0.8832,0.6542,70.77,0.8851,1.51125,1.11935,121.09,1.7074,1.2647,136.81,0.7407,80.125,108.175
2019-06-07,0.6999,0.6666,1.1333,1.2736,1.32675,0.9878,108.195,1.04995,1.6192,1.81965,0.9286,0.69135,75.725,1.7001,1.9106,0.8844,0.65845,72.12,0.8898,1.50365,1.11945,122.62,1.68975,1.25805,137.8,0.7445,81.55,109.53
2019-06-14,0.6873,0.6492,1.1209,1.2592,1.3413,0.99905,108.565,1.0587,1.63085,1.8321,0.92185,0.68665,74.62,1.72655,1.9396,0.8708,0.6486,70.48,0.8902,1.5035,1.11985,121.69,1.68895,1.258,136.705,0.74485,80.94,108.67
2019-06-21,0.6924,0.6589,1.1368,1.2742,1.3223,0.9764,107.315,1.05085,1.64185,1.84025,0.91555,0.67605,74.305,1.7253,1.9338,0.8713,0.64335,70.71,0.8922,1.5032,1.10995,121.995,1.6849,1.24415,136.74,0.7384,81.155,109.91
2019-06-28,0.70205,0.6719,1.137,1.2695,1.3092,0.9762,107.895,1.0449,1.6195,1.8083,0.9191,0.68535,75.745,1.6922,1.88945,0.87965,0.6559,72.495,0.8956,1.48855,1.10995,122.68,1.662,1.23925,136.97,0.74565,82.415,110.525
2019-07-05,0.69795,0.6629,1.1226,1.25245,1.3077,0.9917,108.465,1.0532,1.6083,1.79435,0.913,0.69215,75.705,1.6938,1.8898,0.8669,0.6572,71.88,0.8963,1.4684,1.1132,121.75,1.63825,1.242,135.835,0.7581,82.915,109.375
2019-07-12,0.7018,0.6692,1.1271,1.2575,1.3031,0.9842,107.905,1.04875,1.606,1.79185,0.9145,0.69075,75.73,1.68425,1.8791,0.872,0.65865,72.21,0.8963,1.4687,1.1093,121.62,1.63865,1.23765,135.69,0.75525,82.805,109.635
2019-07-19,0.7043,0.67635,1.1222,1.25015,1.3062,0.9818,107.715,1.04135,1.59335,1.77505,0.91995,0.69145,75.865,1.6592,1.8484,0.88345,0.66405,72.855,0.89765,1.4658,1.1018,120.88,1.63295,1.2274,134.66,0.75165,82.465,109.71
2019-07-26,0.691,0.66355,1.1127,1.23825,1.31665,0.9935,108.675,1.0414,1.61025,1.79195,0.9098,0.6865,75.095,1.6769,1.8661,0.87365,0.65925,72.11,0.8986,1.46505,1.10545,120.92,1.63035,1.2302,134.565,0.75455,82.535,109.385
2019-08-02,0.68,0.6542,1.1109,1.21555,1.3206,0.98215,106.595,1.03945,1.63365,1.7876,0.898,0.6679,72.485,1.6981,1.8581,0.8639,0.6425,69.735,0.9139,1.46705,1.09105,118.415,1.60525,1.19385,129.575,0.7437,80.715,108.53
2019-08-09,0.6788,0.6467,1.12,1.20365,1.3228,0.9725,105.675,1.04935,1.65045,1.7729,0.8977,0.66,71.71,1.73185,1.8604,0.85545,0.629,68.34,0.9309,1.48105,1.0893,118.355,1.5909,1.17015,127.14,0.7355,79.915,108.65
2019-08-16,0.6781,0.6429,1.109,1.21505,1.3272,0.9784,106.375,1.05475,1.63545,1.79185,0.89995,0.66345,72.13,1.725,1.88995,0.8533,0.629,68.39,0.9127,1.47185,1.08505,117.97,1.61265,1.1888,129.255,0.7372,80.15,108.725
2019-08-23,0.67565,0.6404,1.11445,1.22785,1.328,0.97465,105.405,1.05505,1.64945,1.8173,0.8975,0.65855,71.215,1.74025,1.91735,0.85065,0.6242,67.5,0.90765,1.48035,1.0862,117.47,1.631,1.19675,129.425,0.73375,79.35,108.145
2019-08-30,0.6737,0.6308,1.0991,1.2158,1.3312,0.9901,106.305,1.068,1.63145,1.80465,0.89685,0.66705,71.62,1.7424,1.9274,0.8397,0.62455,67.06,0.904,1.4631,1.0882,116.84,1.6185,1.20375,129.25,0.74375,79.855,107.365
2019-09-06,0.6847,0.6427,1.1029,1.2282,1.3172,0.9874,106.915,1.06535,1.6108,1.7938,0.9019,0.67605,73.205,1.71605,1.91105,0.8466,0.6346,68.715,0.89795,1.45275,1.089,117.915,1.6178,1.21275,131.31,0.74965,81.165,108.28
2019-09-13,0.6878,0.6377,1.1075,1.25015,1.3285,0.9904,108.085,1.0786,1.6102,1.8176,0.91375,0.6812,74.34,1.73675,1.96045,0.8472,0.6316,68.925,0.8859,1.4713,1.09685,119.705,1.66085,1.23815,135.125,0.7455,81.36,109.135
2019-09-20,0.6769,0.62585,1.1018,1.2479,1.3261,0.99085,107.565,1.0816,1.6277,1.84355,0.89765,0.6707,72.81,1.76045,1.9939,0.82995,0.62015,67.32,0.8829,1.46105,1.09175,118.515,1.65485,1.2365,134.23,0.7472,81.115,108.56
2019-09-27,0.67655,0.6297,1.0939,1.2289,1.3246,0.9909,107.935,1.0744,1.61685,1.8164,0.8962,0.6704,73.025,1.7372,1.95155,0.8341,0.62395,67.97,0.89015,1.44895,1.08395,118.07,1.6278,1.21775,132.64,0.74805,81.485,108.925
2019-10-04,0.6769,0.6318,1.0978,1.23335,1.33155,0.99545,106.945,1.0714,1.6218,1.82195,0.90135,0.6738,72.39,1.73755,1.95205,0.8413,0.6289,67.57,0.8901,1.4618,1.09275,117.405,1.6422,1.22765,131.9,0.74755,80.315,107.44
2019-10-11,0.6789,0.63385,1.1042,1.26485,1.3198,0.99675,108.415,1.07105,1.62645,1.8631,0.896,0.6767,73.6,1.7421,1.9955,0.83655,0.6318,68.72,0.873,1.4573,1.1006,119.71,1.66935,1.26075,137.125,0.7552,82.145,108.77
2019-10-18,0.6856,0.6385,1.1171,1.29725,1.3126,0.9843,108.43,1.0738,1.62935,1.8921,0.89995,0.67485,74.34,1.74955,2.0317,0.8381,0.6285,69.23,0.86115,1.4663,1.09955,121.125,1.70275,1.2769,140.66,0.7499,82.61,110.16
2019-10-25,0.6823,0.6349,1.108,1.2823,1.30595,0.99445,108.66,1.0747,1.62395,1.87935,0.8909,0.6785,74.135,1.74515,2.01965,0.829,0.6314,68.985,0.8641,1.44675,1.10185,120.395,1.67435,1.2752,139.335,0.7616,83.22,109.265
2019-11-01,0.6914,0.6428,1.1167,1.29355,1.31365,0.9856,108.185,1.0756,1.61515,1.8709,0.9083,0.68145,74.8,1.73725,2.01235,0.8444,0.63355,69.54,0.86325,1.46695,1.1006,120.81,1.6993,1.2749,139.945,0.7503,82.355,109.765
2019-11-08,0.6861,0.633,1.1018,1.2772,1.32285,0.9974,109.285,1.08405,1.60615,1.8616,0.9076,0.68425,74.975,1.7412,2.0181,0.8372,0.6312,69.16,0.8628,1.4578,1.099,120.42,1.6896,1.2738,139.575,0.7539,82.605,109.57
2019-11-15,0.682,0.6401,1.1052,1.2901,1.3223,0.9899,108.745,1.06545,1.62055,1.89165,0.9018,0.6751,74.17,1.72665,2.01545,0.8464,0.63365,69.615,0.8567,1.4614,1.09405,120.195,1.7059,1.27705,140.305,0.74865,82.245,109.865
2019-11-22,0.67865,0.64095,1.1024,1.28315,1.33015,0.9974,108.655,1.0588,1.6244,1.89075,0.9027,0.6769,73.735,1.71995,2.00195,0.85255,0.6393,69.645,0.85915,1.46635,1.09955,119.78,1.70675,1.2798,139.425,0.74985,81.685,108.94
2019-11-29,0.6765,0.6422,1.1017,1.2934,1.3277,1.0001,109.515,1.0534,1.62855,1.9119,0.8982,0.6766,74.085,1.71555,2.014,0.85265,0.6423,70.335,0.8518,1.4627,1.1018,120.655,1.71725,1.2935,141.645,0.75325,82.485,109.505
2019-12-06,0.6839,0.65635,1.1059,1.3137,1.3257,0.99035,108.605,1.04195,1.61705,1.9209,0.90665,0.6773,74.275,1.68495,2.00155,0.87015,0.65005,71.285,0.8418,1.4661,1.09525,120.105,1.74155,1.301,142.675,0.74705,81.925,109.665
2019-12-13,0.6876,0.6599,1.1121,1.33265,1.31675,0.984,109.375,1.04195,1.61735,1.9381,0.9054,0.6766,75.21,1.68525,2.01945,0.86895,0.64935,72.175,0.8345,1.46435,1.0943,121.635,1.75475,1.3113,145.755,0.7473,83.065,111.155
2019-12-20,0.6899,0.6603,1.1079,1.3004,1.3148,0.98275,109.445,1.04485,1.6059,1.8849,0.9071,0.678,75.505,1.67785,1.9694,0.8682,0.6489,72.265,0.852,1.45665,1.0888,121.255,1.70975,1.278,142.32,0.74745,83.24,111.365
2019-12-27,0.6978,0.67,1.11765,1.30775,1.3078,0.97495,109.425,1.0415,1.60165,1.8741,0.9126,0.6803,76.36,1.66815,1.9519,0.8762,0.6532,73.315,0.8546,1.46165,1.08965,122.3,1.71025,1.27495,143.1,0.7455,83.675,112.235
2020-01-03,0.6952,0.6665,1.116,1.30875,1.3001,0.9727,108.095,1.0423,1.60675,1.8839,0.90315,0.67555,75.09,1.67475,1.9636,0.8665,0.6481,72.045,0.85285,1.45115,1.0854,120.655,1.7015,1.2726,141.47,0.74795,83.145,111.16
2020-01-10,0.6903,0.6631,1.1122,1.3061,1.30515,0.9725,109.475,1.041,1.61115,1.89205,0.90095,0.6713,75.57,1.6773,1.9697,0.86545,0.64485,72.59,0.85155,1.4516,1.0816,121.76,1.70465,1.27015,142.985,0.74515,83.88,112.57
2020-01-17,0.6873,0.6615,1.109,1.301,1.30635,0.9682,110.155,1.039,1.61355,1.8929,0.89785,0.66545,75.71,1.6765,1.9667,0.86415,0.64045,72.87,0.8524,1.44875,1.0737,122.16,1.69955,1.25965,143.31,0.74115,84.325,113.77
2020-01-24,0.6829,0.6609,1.1025,1.30775,1.31435,0.9712,109.275,1.0336,1.61445,1.915,0.89755,0.66325,74.625,1.6687,1.97935,0.8684,0.64165,72.195,0.84305,1.44905,1.07075,120.475,1.7188,1.2701,142.905,0.73895,83.14,112.515
2020-01-31,0.6692,0.64635,1.1094,1.3201,1.3236,0.9632,108.395,1.03535,1.6578,1.97265,0.8858,0.64455,72.54,1.71645,2.0424,0.8555,0.62255,70.065,0.8404,1.4684,1.0686,120.255,1.7473,1.27155,143.09,0.7277,81.895,112.54
2020-02-07,0.66725,0.6402,1.0945,1.28925,1.33115,0.97785,109.735,1.04225,1.6403,1.9322,0.8882,0.65245,73.225,1.70965,2.01385,0.8522,0.626,70.25,0.84895,1.45695,1.07025,120.105,1.71615,1.2607,141.475,0.7346,82.435,112.22
2020-02-14,0.6715,0.6441,1.0832,1.30465,1.32525,0.9822,109.755,1.04255,1.6131,1.9431,0.8899,0.65955,73.7,1.68175,2.02575,0.8536,0.63265,70.69,0.83015,1.4355,1.0639,118.885,1.7292,1.28155,143.21,0.74115,82.815,111.745
2020-02-21,0.6628,0.6343,1.0845,1.2971,1.3224,0.9782,111.585,1.0443,1.63625,1.957,0.87675,0.64835,73.96,1.70865,2.04365,0.83955,0.62085,70.82,0.8361,1.4345,1.06085,121.015,1.71575,1.26885,144.74,0.73955,84.36,114.07
2020-02-28,0.651,0.62535,1.10265,1.2821,1.33985,0.96545,108.085,1.0411,1.6938,1.96945,0.8722,0.62845,70.36,1.7634,2.0504,0.8378,0.60365,67.585,0.86005,1.4774,1.0645,119.18,1.71785,1.23775,138.58,0.7205,80.67,111.96
2020-03-06,0.6652,0.63565,1.1286,1.30495,1.34245,0.9374,105.315,1.0465,1.6966,1.96175,0.893,0.62355,70.06,1.7755,2.05295,0.8533,0.59585,66.945,0.86485,1.5151,1.05795,118.86,1.75185,1.2233,137.43,0.69825,78.45,112.35
